id;data;cidade_origem;uf_origem;base_origem;nf;valor_da_nota;volumes;peso_real;peso_cubado;cidade_destino;uf_destino;base;setor;frete_peso;seguro;total_frete
21006;2024-12-01;"SAO PAULO";SP;SAO;1020;3098,28;38;135,91;135,91;"SAO JOSE DOS CAMPOS";SP;SPO;DOC;195,44;9,29;204,73
21007;2024-12-01;"SAO PAULO";SP;SAO;1020;1989,38;29;119,66;119,66;BIGUACU;SC;FLN;504;198,98;5,97;204,95
21008;2024-12-01;"SAO PAULO";SP;SAO;1020;1969,52;29;173,2;173,2;VOTUPORANGA;SP;SPO;DVT;232,73;5,91;238,64
21009;2024-12-01;"SAO PAULO";SP;SAO;1020;102,84;2;4,96;4,96;JAU;SP;SPO;DVT;69,53;0,31;69,84
21010;2024-12-01;"SAO PAULO";SP;SAO;1020;2872,08;36;143,9;143,9;CRUZEIRO;SP;SPO;DVT;203,43;8,62;212,04
21011;2024-12-01;"SAO PAULO";SP;SAO;1020;4199,6;46;134,43;134,43;TAUBATE;SP;SPO;DOC;193,96;12,6;206,56
21012;2024-12-01;"SAO PAULO";SP;SAO;1020;922,08;18;60,38;60,38;"BENTO GONCALVES";RS;POA;CXJ;165,04;2,77;167,8
21013;2024-12-01;"SAO PAULO";SP;SAO;1020;1025,16;16;61,2;61,2;"CERRO LARGO";RS;RGS;GEL;166,67;3,08;169,75
21014;2024-12-01;"SAO PAULO";SP;SAO;1020;1041,23;11;60,15;60,15;NAO-ME-TOQUE;RS;RGS;SLD;164,58;3,12;167,7
21015;2024-12-01;"SAO PAULO";SP;SAO;1020;844,04;17;53,97;53,97;"SAO PEDRO DAS MISSOES";RS;RGS;PFB;152,36;2,53;154,89
21016;2024-12-01;"SAO PAULO";SP;SAO;1020;1503,5;25;95,37;95,37;PELOTAS;RS;RGS;PET;234,33;4,51;238,84
21017;2024-12-01;"SAO PAULO";SP;SAO;1020;204,97;3;5,73;5,73;"SAO PAULO";SP;SAO;CEN;50,55;0,61;51,16
21018;2024-12-01;"SAO PAULO";SP;SAO;1020;468,76;6;14,69;14,69;"SAO JOAO DA BOA VISTA";SP;SPO;DVT;74,22;1,41;75,63
21019;2024-12-01;"SAO PAULO";SP;SAO;1020;2330,13;29;111,24;111,24;"PATO BRANCO";PR;PTO;PBC;157,21;6,99;164,2
21020;2024-12-01;"SAO PAULO";SP;SAO;1020;1892,57;44;128,92;128,92;CACADOR;SC;CTB;CAC;211,94;5,68;217,61
21021;2024-12-01;"SAO PAULO";SP;SAO;1020;853,04;10;36,03;36,03;AMERICANA;SP;SPO;DOC;95,56;2,56;98,12
21022;2024-12-01;"SAO PAULO";SP;SAO;1020;930,96;7;25,49;25,49;ITARARE;SP;SPO;DVT;85,02;2,79;87,81
21023;2024-12-01;"SAO PAULO";SP;SAO;1020;952,8;17;47,34;47,34;"SAO CARLOS";SP;SPO;DVT;106,87;2,86;109,72
21024;2024-12-01;"SAO PAULO";SP;SAO;1020;1020,72;14;42,9;42,9;MARILIA;SP;SPO;DVT;102,43;3,06;105,49
21025;2024-12-01;"SAO PAULO";SP;SAO;1020;1158,92;14;48,24;48,24;CUBATAO;SP;SPO;TLG;107,77;3,48;111,25
21026;2024-12-01;"SAO PAULO";SP;SAO;1020;1163.0;15;57,83;57,83;"RIBEIRAO PRETO";SP;SPO;DVT;117,36;3,49;120,85
21027;2024-12-01;"SAO PAULO";SP;SAO;1020;1164,16;13;37,56;37,56;SOROCABA;SP;SPO;DOC;97,09;3,49;100,58
21028;2024-12-01;"SAO PAULO";SP;SAO;1020;1212,72;12;36,36;36,36;INDAIATUBA;SP;SPO;DOC;95,89;3,64;99,53
21029;2024-12-01;"SAO PAULO";SP;SAO;1020;2787,05;50;157,56;157,56;CURITIBA;PR;CWB;URB;169,35;8,36;177,71
21030;2024-12-01;"SAO PAULO";SP;SAO;1020;1244,32;13;57,99;57,99;JUNDIAI;SP;SPO;TLG;117,52;3,73;121,25
21031;2024-12-01;"SAO PAULO";SP;SAO;1020;1255,16;22;79,7;79,7;"BRAGANCA PAULISTA";SP;SPO;DOC;139,23;3,77;143.0
21032;2024-12-01;"SAO PAULO";SP;SAO;1020;1294,92;21;53,86;53,86;PIRACICABA;SP;SPO;DOC;113,39;3,88;117,27
21033;2024-12-01;"SAO PAULO";SP;SAO;1020;1834,88;23;83,97;83,97;"RIBEIRAO PRETO";SP;SPO;DVT;143,5;5,5;149.0
21034;2024-12-01;"SAO PAULO";SP;SAO;1020;1427,28;18;68,74;68,74;VIRADOURO;SP;SPO;DVT;128,27;4,28;132,55
21035;2024-12-01;"SAO PAULO";SP;SAO;1020;1691,92;20;71,67;71,67;BAURU;SP;SPO;DVT;131,2;5,08;136,28
21036;2024-12-01;"SAO PAULO";SP;SAO;1020;1713,88;20;73,25;73,25;AVARE;SP;SPO;DVT;132,78;5,14;137,92
21037;2024-12-01;"SAO PAULO";SP;SAO;1020;1807,72;26;87,09;87,09;"RIBEIRAO PRETO";SP;SPO;DVT;146,62;5,42;152,04
21038;2024-12-01;"SAO PAULO";SP;SAO;1020;1873,64;25;85,41;85,41;LIMEIRA;SP;SPO;DOC;144,94;5,62;150,56
21039;2024-12-01;"SAO PAULO";SP;SAO;1020;2055,96;34;88,25;88,25;AMPARO;SP;SPO;DOC;147,78;6,17;153,95
21040;2024-12-01;"SAO PAULO";SP;SAO;1020;2160,2;30;72,33;72,33;OURINHOS;SP;SPO;DVT;131,86;6,48;138,34
21041;2024-12-01;"SAO PAULO";SP;SAO;1020;1313,95;20;101,63;101,63;SANTIAGO;RS;RGS;RIA;246,72;3,94;250,66
21042;2024-12-01;"SAO PAULO";SP;SAO;1020;2067,45;29;103,55;103,55;JAGUARAO;RS;RGS;PET;250,52;6,2;256,72
21043;2024-12-01;"SAO PAULO";SP;SAO;1020;2517,16;32;96,17;96,17;MARILIA;SP;SPO;DVT;155,7;7,55;163,26
21044;2024-12-01;"SAO PAULO";SP;SAO;1020;3652,24;55;169,07;169,07;GUARATINGUETA;SP;SPO;DVT;228,6;10,96;239,56
21045;2024-12-01;"SAO PAULO";SP;SAO;1020;2330,17;52;152,67;152,67;CASTRO;PR;PGZ;CAS;204,03;6,99;211,02
21046;2024-12-01;"SAO PAULO";SP;SAO;1020;2853,05;35;142,9;142,9;"FOZ DO IGUACU";PR;CSC;IGU;192,99;8,56;201,55
21047;2024-12-01;"SAO PAULO";SP;SAO;1020;1487,64;26;107,85;107,85;MONTENEGRO;RS;POA;CAN;259,03;4,46;263,49
21048;2024-12-01;"SAO PAULO";SP;SAO;1020;2163,64;30;201,51;201,51;"SAO JOSE DO RIO PRETO";SP;SPO;DVT;261,04;6,49;267,53
21049;2024-12-01;"SAO PAULO";SP;SAO;1020;3965,8;63;184,15;184,15;"SAO JOSE DOS CAMPOS";SP;SPO;DOC;243,68;11,9;255,57
21050;2024-12-01;"SAO PAULO";SP;SAO;1020;1250,96;18;64,86;64,86;INDAIATUBA;SP;SPO;DOC;124,39;3,75;128,14
21051;2024-12-01;"SAO PAULO";SP;SAO;1020;2121,12;36;102,4;102,4;ASSIS;SP;SPO;DVT;161,93;6,36;168,29
21052;2024-12-01;"SAO PAULO";SP;SAO;1020;3272,8;57;194,85;194,85;CURITIBA;PR;CWB;URB;203,29;9,82;213,11
21053;2024-12-01;"SAO PAULO";SP;SAO;1020;2344,56;34;103,38;103,38;"RIBEIRAO PRETO";SP;SPO;DVT;162,91;7,03;169,94
21054;2024-12-01;"SAO PAULO";SP;SAO;1020;1752,16;27;116,28;116,28;"LAGOA VERMELHA";RS;RGS;PFB;275,73;5,26;280,99
21055;2024-12-01;"SAO PAULO";SP;SAO;1020;3894,84;49;103,12;103,12;SOROCABA;SP;SPO;DOC;162,65;11,68;174,34
21056;2024-12-01;"SAO PAULO";SP;SAO;1020;1687,91;38;142,46;142,46;"FRANCISCO BELTRAO";PR;PTO;PBC;192,49;5,06;197,55
21057;2024-12-01;"SAO PAULO";SP;SAO;1020;2331,12;29;116,38;116,38;SOROCABA;SP;SPO;DOC;175,91;6,99;182,9
21058;2024-12-01;"SAO PAULO";SP;SAO;1020;3711,76;49;220,12;220,12;JACAREI;SP;SPO;DOC;279,65;11,14;290,79
21059;2024-12-01;"SAO PAULO";SP;SAO;1020;2170,02;38;153,84;153,84;MEDIANEIRA;PR;CSC;CSC;205,35;6,51;211,86
21060;2024-12-01;"SAO PAULO";SP;SAO;1020;3542,08;48;248,95;248,95;"SAO JOSE DO RIO PRETO";SP;SPO;DVT;308,48;10,63;319,1
21061;2024-12-01;"SAO PAULO";SP;SAO;1020;2677,04;59;197,75;197,75;ARAPONGAS;PR;LDB;ARA;254,96;8,03;262,99
21062;2024-12-01;"SAO PAULO";SP;SAO;1020;1982,12;28;127,94;127,94;BAURU;SP;SPO;DVT;187,47;5,95;193,42
21063;2024-12-01;"SAO PAULO";SP;SAO;1020;4319,44;60;238,29;238,29;TAUBATE;SP;SPO;DOC;297,82;12,96;310,77
21064;2024-12-01;"SAO PAULO";SP;SAO;1020;1021,64;11;44,23;44,23;"PRESIDENTE PRUDENTE";SP;SPO;DVT;103,76;3,06;106,82
21065;2024-12-01;"SAO PAULO";SP;SAO;1020;2379,68;48;132,42;132,42;"RIBEIRAO PRETO";SP;SPO;DVT;191,95;7,14;199,09
21066;2024-12-01;"SAO PAULO";SP;SAO;1020;2743,36;42;132,94;132,94;"MONTE MOR";SP;SPO;DOC;192,47;8,23;200,7
21067;2024-12-01;"SAO PAULO";SP;SAO;1020;2689,07;42;185,09;185,09;CANOAS;RS;POA;URB;411,96;8,07;420,03
21068;2024-12-01;"SAO PAULO";SP;SAO;1020;2427,16;39;189,67;189,67;"NOVO HAMBURGO";RS;POA;QHV;421,03;7,28;428,31
21069;2024-12-01;"SAO PAULO";SP;SAO;1020;3208,49;45;194,02;194,02;BIGUACU;SC;FLN;504;303,08;9,63;312,7
21070;2024-12-01;"SAO PAULO";SP;SAO;1020;3063,5;60;214,02;214,02;MARINGA;PR;MGF;URB;273,35;9,19;282,54
21071;2024-12-01;"SAO PAULO";SP;SAO;1020;3435,33;51;198,01;198,01;JOACABA;SC;CTB;401;308,67;10,31;318,97
21072;2024-12-01;"SAO PAULO";SP;SAO;1020;3957,73;57;254,17;254,17;CURITIBA;PR;CWB;URB;257,26;11,87;269,14
21073;2024-12-01;"SAO PAULO";SP;SAO;1020;3832,52;64;195,44;195,44;BLUMENAU;SC;BNU;BRU;305,07;11,5;316,56
21074;2024-12-01;"SAO PAULO";SP;SAO;1020;5267,76;75;276,99;276,99;TREMEMBE;SP;SPO;DOC;336,52;15,8;352,33
21075;2024-12-01;"SAO PAULO";SP;SAO;1020;3172,44;49;150,69;150,69;"CAPAO BONITO";SP;SPO;DVT;210,22;9,52;219,74
21076;2024-12-01;"SAO PAULO";SP;SAO;1020;3823,76;54;152,45;152,45;BARIRI;SP;SPO;DVT;211,98;11,47;223,46
21077;2024-12-01;"SAO PAULO";SP;SAO;1020;2473,65;42;162,83;162,83;CHARQUEADAS;RS;RGS;POA;367,9;7,42;375,32
21078;2024-12-01;"SAO PAULO";SP;SAO;1020;2890,92;45;156,8;156,8;ITAPETININGA;SP;SPO;DVT;216,33;8,67;225.0
21079;2024-12-01;"SAO PAULO";SP;SAO;1020;3200,78;61;235,18;235,18;PARANAGUA;PR;CWB;PAR;297,27;9,6;306,87
21080;2024-12-01;"SAO PAULO";SP;SAO;1020;2476,53;38;167,16;167,16;"BOM RETIRO DO SUL";RS;RGS;LJD;376,48;7,43;383,91
21081;2024-12-01;"SAO PAULO";SP;SAO;1020;2033,61;49;207,35;207,35;UBIRATA;PR;CAC;UBI;265,81;6,1;271,91
21082;2024-12-01;"SAO PAULO";SP;SAO;1020;3650,72;39;164,92;164,92;PIRACAIA;SP;SPO;DOC;224,45;10,95;235,41
21083;2024-12-01;"SAO PAULO";SP;SAO;1020;3047,88;45;169,59;169,59;"PRAIA GRANDE";SP;SPO;TLG;229,12;9,14;238,27
21084;2024-12-01;"SAO PAULO";SP;SAO;1020;4562,68;51;164,61;164,61;"RIBEIRAO PRETO";SP;SPO;DVT;224,14;13,69;237,83
21085;2024-12-01;"SAO PAULO";SP;SAO;1020;3511,36;51;171,55;171,55;"RIO CLARO";SP;SPO;DOC;231,08;10,53;241,61
21086;2024-12-01;"SAO PAULO";SP;SAO;1020;3430,94;66;242,96;242,96;CASCAVEL;PR;CAC;URB;306,06;10,29;316,35
21087;2024-12-01;"SAO PAULO";SP;SAO;1020;2488,01;70;170,1;170,1;CURITIBA;PR;CWB;URB;180,76;7,46;188,22
21088;2024-12-01;"SAO PAULO";SP;SAO;1020;3258,48;52;163,97;163,97;CAMPINAS;SP;SPO;DOC;223,5;9,78;233,28
21089;2024-12-01;"SAO PAULO";SP;SAO;1020;3407,42;72;270,62;270,62;"UNIAO DA VITORIA";PR;CWB;LPR;337,31;10,22;347,54
21090;2024-12-01;"SAO PAULO";SP;SAO;1020;3457,24;40;169,71;169,71;ITU;SP;SPO;DOC;229,24;10,37;239,62
21091;2024-12-01;"SAO PAULO";SP;SAO;1020;4975,2;44;178,13;178,13;"RIBEIRAO PRETO";SP;SPO;DVT;237,66;14,93;252,58
21092;2024-12-01;"SAO PAULO";SP;SAO;1020;3934,2;59;187.0;187.0;"PORTO FELIZ";SP;SPO;DVT;246,53;11,8;258,33
21093;2024-12-01;"SAO PAULO";SP;SAO;1020;3491,64;52;192,69;192,69;"MONTE ALTO";SP;SPO;DVT;252,22;10,47;262,7
21094;2024-12-01;"SAO PAULO";SP;SAO;1020;3053,77;46;197,74;197,74;IJUI;RS;RGS;GEL;437,01;9,16;446,17
21095;2024-12-01;"SAO PAULO";SP;SAO;1020;4469,88;43;190,45;190,45;CUBATAO;SP;SPO;TLG;249,98;13,41;263,39
21096;2024-12-01;"SAO PAULO";SP;SAO;1020;3924,6;58;189,82;189,82;CAMPINAS;SP;SPO;DOC;249,35;11,77;261,12
21097;2024-12-01;"SAO PAULO";SP;SAO;1020;4475.0;55;183,95;183,95;HORTOLANDIA;SP;SPO;DOC;243,48;13,43;256,9
21098;2024-12-01;"SAO PAULO";SP;SAO;1020;4150,87;59;268,06;268,06;"PORTO ALEGRE";RS;POA;URB;486,03;12,45;498,48
21099;2024-12-01;"SAO PAULO";SP;SAO;1020;3500,59;65;246,91;246,91;UBIRATA;PR;CAC;UBI;310,52;10,5;321,02
21100;2024-12-01;"SAO PAULO";SP;SAO;1020;3365,59;44;219,22;219,22;SOLEDADE;RS;RGS;SLD;479,54;10,1;489,63
21101;2024-12-01;"SAO PAULO";SP;SAO;1020;4786,32;64;208,58;208,58;ARACATUBA;SP;SPO;DVT;268,11;14,36;282,47
21102;2024-12-01;"SAO PAULO";SP;SAO;1020;3433,92;44;216,33;216,33;FRANCA;SP;SPO;DVT;275,86;10,3;286,16
21103;2024-12-01;"SAO PAULO";SP;SAO;1020;3928,76;50;214,9;214,9;JAU;SP;SPO;DVT;274,43;11,79;286,21
21104;2024-12-01;"SAO PAULO";SP;SAO;1020;3695,16;65;218,2;218,2;"CRISTAIS PAULISTA";SP;SPO;DVT;277,73;11,09;288,81
21105;2024-12-01;"SAO PAULO";SP;SAO;1020;9661,6;133;463,88;463,88;"SAO JOSE DOS CAMPOS";SP;SPO;DOC;523,41;28,98;552,39
21106;2024-12-01;"SAO PAULO";SP;SAO;1020;4568,34;54;267,39;267,39;URUGUAIANA;RS;RGS;ALQ;574,91;13,71;588,62
21107;2024-12-01;"SAO PAULO";SP;SAO;1020;5393.0;70;216,18;216,18;LIMEIRA;SP;SPO;DOC;275,71;16,18;291,89
21108;2024-12-01;"SAO PAULO";SP;SAO;1020;4753,72;64;220,24;220,24;"RIO CLARO";SP;SPO;DOC;279,77;14,26;294,03
21109;2024-12-01;"SAO PAULO";SP;SAO;1020;4919,4;70;221,65;221,65;BOTUCATU;SP;SPO;DVT;281,18;14,76;295,94
21110;2024-12-01;"SAO PAULO";SP;SAO;1020;5613,28;59;227,7;227,7;"MOGI MIRIM";SP;SPO;DOC;287,23;16,84;304,07
21111;2024-12-01;"SAO PAULO";SP;SAO;1020;5793,29;116;419,65;419,65;CURITIBA;PR;CWB;URB;407,85;17,38;425,23
21112;2024-12-01;"SAO PAULO";SP;SAO;1020;5270,6;87;301,34;301,34;ALVORADA;RS;POA;GRV;642,15;15,81;657,96
21113;2024-12-01;"SAO PAULO";SP;SAO;1020;5108,64;80;252,09;252,09;"SANTA BARBARA D'OESTE";SP;SPO;DOC;311,62;15,33;326,94
21114;2024-12-01;"SAO PAULO";SP;SAO;1020;5577,95;78;252,01;252,01;"BRAGANCA PAULISTA";SP;SPO;DOC;311,54;16,73;328,28
21115;2024-12-01;"SAO PAULO";SP;SAO;1020;5588,2;76;268,24;268,24;JABOTICABAL;SP;SPO;DVT;327,77;16,76;344,53
21116;2024-12-01;"SAO PAULO";SP;SAO;1020;5254,52;87;270,31;270,31;"RIBEIRAO PRETO";SP;SPO;DVT;329,84;15,76;345,6
21117;2024-12-01;"SAO PAULO";SP;SAO;1020;4461,64;68;274,23;274,23;"RIBEIRAO PRETO";SP;SPO;DVT;333,76;13,38;347,14
21118;2024-12-01;"SAO PAULO";SP;SAO;1020;3259,65;64;283,54;283,54;"SANTA CRUZ DO SUL";RS;RGS;LJD;606,89;9,78;616,67
21119;2024-12-01;"SAO PAULO";SP;SAO;1020;4979,66;63;292,69;292,69;BAGE;RS;RGS;PET;625,01;14,94;639,95
21120;2024-12-01;"SAO PAULO";SP;SAO;1020;8328,65;120;377,22;377,22;"SAO MIGUEL DO OESTE";SC;XAP;SMO;559,56;24,99;584,55
21121;2024-12-01;"SAO PAULO";SP;SAO;1020;12451,64;180;624,85;624,85;TAUBATE;SP;SPO;DOC;684,38;37,35;721,74
21122;2024-12-01;"SAO PAULO";SP;SAO;1020;6392,52;91;313,15;313,15;LINS;SP;SPO;DVT;372,68;19,18;391,86
21123;2024-12-01;"SAO PAULO";SP;SAO;1020;7226,08;95;588,73;588,73;VOTUPORANGA;SP;SPO;DVT;648,26;21,68;669,93
21124;2024-12-01;"SAO PAULO";SP;SAO;1020;7224,8;123;609,94;609,94;VOTUPORANGA;SP;SPO;DVT;669,47;21,67;691,15
21125;2024-12-01;"SAO PAULO";SP;SAO;1020;3006,88;46;262,08;262,08;"PRESIDENTE PRUDENTE";SP;SPO;DVT;321,61;9,02;330,63
21126;2024-12-01;"SAO PAULO";SP;SAO;1020;7797,72;109;330,06;330,06;"SANTA BARBARA D'OESTE";SP;SPO;DOC;389,59;23,39;412,98
21127;2024-12-01;"SAO PAULO";SP;SAO;1020;7219,2;118;333,05;333,05;SOROCABA;SP;SPO;DOC;392,58;21,66;414,24
21128;2024-12-01;"SAO PAULO";SP;SAO;1020;6505,84;97;377,18;377,18;IBITINGA;SP;SPO;DVT;436,71;19,52;456,23
21129;2024-12-01;"SAO PAULO";SP;SAO;1020;8278,12;110;344,39;344,39;CAMPINAS;SP;SPO;DOC;403,92;24,83;428,75
21130;2024-12-01;"SAO PAULO";SP;SAO;1020;7726,96;91;363,13;363,13;ARARAQUARA;SP;SPO;DVT;422,66;23,18;445,84
21131;2024-12-01;"SAO PAULO";SP;SAO;1020;8720,79;187;628,54;628,54;CURITIBA;PR;CWB;URB;597,94;26,16;624,1
21132;2024-12-01;"SAO PAULO";SP;SAO;1020;5964,68;111;371,08;371,08;"GUARANI DAS MISSOES";RS;RGS;GEL;780,22;17,89;798,12
21133;2024-12-01;"SAO PAULO";SP;SAO;1020;7176,22;87;372,53;372,53;BAGE;RS;RGS;PET;783,09;21,53;804,62
21134;2024-12-01;"SAO PAULO";SP;SAO;1020;7009,72;105;385,82;385,82;LINS;SP;SPO;DVT;445,35;21,03;466,38
21135;2024-12-01;"SAO PAULO";SP;SAO;1020;9496,16;128;397,41;397,41;CAMPINAS;SP;SPO;DOC;456,94;28,49;485,43
21136;2024-12-01;"SAO PAULO";SP;SAO;1020;6462,97;113;415,16;415,16;"BENTO GONCALVES";RS;POA;CXJ;867,51;19,39;886,9
21137;2024-12-01;"SAO PAULO";SP;SAO;1020;10579,06;220;772,05;772,05;CURITIBA;PR;CWB;URB;728,54;31,74;760,28
21138;2024-12-01;"SAO PAULO";SP;SAO;1020;11486,92;142;473,17;473,17;"PRAIA GRANDE";SP;SPO;TLG;532,7;34,46;567,16
21139;2024-12-01;"SAO PAULO";SP;SAO;1020;6703,37;130;450,27;450,27;"JANDAIA DO SUL";PR;MGF;JDS;540,32;20,11;560,43
21140;2024-12-01;"SAO PAULO";SP;SAO;1020;7177,04;122;433,28;433,28;"JANDAIA DO SUL";PR;MGF;JDS;521,12;21,53;542,65
21141;2024-12-01;"SAO PAULO";SP;SAO;1020;6784,28;89;544,94;544,94;"PRESIDENTE PRUDENTE";SP;SPO;DVT;604,47;20,35;624,82
21142;2024-12-01;"SAO PAULO";SP;SAO;1020;12100,57;226;691,75;691,75;"PARAGUACU PAULISTA";SP;SPO;DVT;751,28;36,3;787,58
21143;2024-12-01;"SAO PAULO";SP;SAO;1020;37309,35;552;2662,19;2662,19;URUGUAIANA;RS;RGS;ALQ;5316,62;111,93;5428,55
21144;2024-12-01;"SAO PAULO";SP;SAO;1020;1282,01;21;82,63;82,63;GUARULHOS;SP;SAO;GRU;142,16;3,85;146.0
21145;2024-12-01;"SAO PAULO";SP;SAO;1020;65,18;1;2,07;2,07;"SAO PAULO";SP;SAO;CEN;50,55;0,2;50,75
21146;2024-12-01;"SAO PAULO";SP;SAO;1020;62,97;1;2,07;2,07;"SAO PAULO";SP;SAO;CEN;50,55;0,19;50,74
21147;2024-12-01;"SAO PAULO";SP;SAO;1020;64,19;1;2,07;2,07;"SAO PAULO";SP;SAO;CEN;50,55;0,19;50,74
21148;2024-12-01;"SAO PAULO";SP;SAO;1020;962,6;1;5,71;5,71;"SAO PAULO";SP;SAO;CEN;50,55;2,89;53,44
21149;2024-12-01;"SAO PAULO";SP;SAO;1020;103,54;1;5,36;5,36;SOROCABA;SP;SPO;DOC;69,53;0,31;69,84
21150;2024-12-01;"SAO PAULO";SP;SAO;1020;26,7;1;1,38;1,38;SOROCABA;SP;SPO;DOC;69,53;0,08;69,61
21151;2024-12-01;"SAO PAULO";SP;SAO;1020;9,46;2;7,36;7,36;"SAO VICENTE";SP;SPO;TLG;69,53;0,03;69,56
21152;2024-12-01;"SAO PAULO";SP;SAO;1020;1517,92;1;2.0;2.0;ARARAQUARA;SP;SPO;DVT;69,53;4,55;74,08
21153;2024-12-01;"SAO PAULO";SP;SAO;1020;3276,77;1;6,67;6,67;"PRAIA GRANDE";SP;SPO;TLG;69,53;9,83;79,36
21154;2024-12-01;"SAO PAULO";SP;SAO;1020;722,79;12;31,81;31,81;GUARULHOS;SP;SAO;GRU;91,34;2,17;93,51
21155;2024-12-01;"SAO PAULO";SP;SAO;1020;733,33;14;77,24;77,24;ARUJA;SP;SPO;TLG;136,77;2,2;138,97
21156;2024-12-01;"SAO PAULO";SP;SAO;1020;1060,6;22;76,36;76,36;"SAO PAULO";SP;SAO;CEN;102,97;3,18;106,15
21157;2024-12-01;"SAO PAULO";SP;SAO;1020;857,28;9;27,11;27,11;"SAO BERNARDO DO CAMPO";SP;SPO;TLG;86,64;2,57;89,21
21158;2024-12-01;"SAO PAULO";SP;SAO;1020;427,74;6;20,3;20,3;DIADEMA;SP;SPO;TLG;79,83;1,28;81,11
21159;2024-12-01;"SAO PAULO";SP;SAO;1020;935,02;9;43,17;43,17;JANDIRA;SP;SPO;TLG;102,7;2,81;105,5
21160;2024-12-01;"SAO PAULO";SP;SAO;1020;1437,15;17;102,57;102,57;"SAO PAULO";SP;SAO;CEN;123,68;4,31;127,99
21161;2024-12-01;"SAO PAULO";SP;SAO;1020;1670,37;15;89,61;89,61;"SAO PAULO";SP;SAO;CEN;113,44;5,01;118,45
21162;2024-12-01;"SAO PAULO";SP;SAO;1020;615,16;6;29,56;29,56;"SAO PAULO";SP;SAO;CEN;66,01;1,85;67,85
21163;2024-12-01;"SAO PAULO";SP;SAO;1020;1506,07;18;73,38;73,38;OSASCO;SP;SPO;TLG;132,91;4,52;137,43
21164;2024-12-01;"SAO PAULO";SP;SAO;1020;1090,95;14;51,64;51,64;"SAO PAULO";SP;SAO;CEN;83,44;3,27;86,72
21165;2024-12-01;"SAO PAULO";SP;SAO;1020;1513,68;17;84,18;84,18;CARAPICUIBA;SP;SPO;TLG;143,71;4,54;148,25
21166;2024-12-01;"SAO PAULO";SP;SAO;1020;309,88;5;19,15;19,15;"EMBU DAS ARTES";SP;SPO;TLG;78,68;0,93;79,61
21167;2024-12-01;"SAO PAULO";SP;SAO;1020;794,28;8;43,34;43,34;"VARGEM GRANDE PAULISTA";SP;SPO;TLG;102,87;2,38;105,26
21168;2024-12-01;"SAO PAULO";SP;SAO;1020;1194,92;24;77,79;77,79;MAUA;SP;SPO;TLG;137,32;3,58;140,9
21169;2024-12-01;"SAO PAULO";SP;SAO;1020;1158,54;17;68,42;68,42;SUZANO;SP;SPO;TLG;127,95;3,48;131,43
21170;2024-12-01;"SAO PAULO";SP;SAO;1020;273,12;4;11,7;11,7;"RIBEIRAO PRETO";SP;SPO;DVT;71,23;0,82;72,05
21171;2024-12-01;"SAO PAULO";SP;SAO;1020;579,68;9;33,1;33,1;JACAREI;SP;SPO;DOC;92,63;1,74;94,37
21172;2024-12-01;"SAO PAULO";SP;SAO;1020;676,28;10;39,41;39,41;JACAREI;SP;SPO;DOC;98,94;2,03;100,97
21173;2024-12-01;"SAO PAULO";SP;SAO;1020;443,92;7;19,02;19,02;"RIBEIRAO PRETO";SP;SPO;DVT;78,55;1,33;79,88
21174;2024-12-01;"SAO PAULO";SP;SAO;1020;253,87;4;14,1;14,1;CURITIBA;PR;CWB;URB;38,8;0,76;39,56
21175;2024-12-01;"SAO PAULO";SP;SAO;1020;4106,84;61;241,32;241,32;BAGE;RS;RGS;PET;523,31;12,32;535,63
21176;2024-12-01;"SAO PAULO";SP;SAO;1020;1255,92;24;61,83;61,83;JACAREI;SP;SPO;DOC;121,36;3,77;125,13
21177;2024-12-01;"SAO PAULO";SP;SAO;1020;1079,36;22;85,43;85,43;CURITIBA;PR;CWB;URB;103,72;3,24;106,95
21178;2024-12-01;"SAO PAULO";SP;SAO;1020;89,7;15;68,4;68,4;"SAO VICENTE";SP;SPO;TLG;127,93;0,27;128,19
21179;2024-12-01;"SAO PAULO";SP;SAO;1020;465,22;10;36,22;36,22;CASCAVEL;PR;CAC;URB;72,44;1,4;73,83
21180;2024-12-01;"SAO PAULO";SP;SAO;1020;967,62;11;48,37;48,37;"FOZ DO IGUACU";PR;CSC;IGU;86,16;2,9;89,07
21181;2024-12-01;"SAO PAULO";SP;SAO;1020;1015,47;16;49,35;49,35;"TELEMACO BORBA";PR;PGZ;TEC;87,27;3,05;90,32
21182;2024-12-01;"SAO PAULO";SP;SAO;1020;1208,61;18;42,66;42,66;"FOZ DO IGUACU";PR;CSC;IGU;79,71;3,63;83,34
21183;2024-12-01;"SAO PAULO";SP;SAO;1020;1283,28;19;49,7;49,7;PINHAIS;PR;CWB;215;87,67;3,85;91,52
21184;2024-12-01;"SAO PAULO";SP;SAO;1020;1408,38;33;92,85;92,85;CIANORTE;PR;MGF;CIA;136,43;4,23;140,65
21185;2024-12-01;"SAO PAULO";SP;SAO;1020;1378,91;24;64,53;64,53;MARIALVA;PR;MGF;JDS;104,42;4,14;108,56
21186;2024-12-01;"SAO PAULO";SP;SAO;1020;1168,47;17;44,75;44,75;CONCORDIA;SC;XAP;CCA;94,1;3,51;97,6
21187;2024-12-01;"SAO PAULO";SP;SAO;1020;1274,73;23;94,06;94,06;CRICIUMA;SC;CCM;CRI;163,14;3,82;166,96
